timestamp,shift,category,subcategory,time_span,aggregate,source_sheet
2025-06-29 00:00:00,1.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШР №5,июнь 2025г
2025-06-29 00:00:00,2.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШР №1,июнь 2025г
2025-06-29 00:00:00,2.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШЦ №2,июнь 2025г
2025-06-29 00:00:00,2.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШР №3,июнь 2025г
2025-06-29 00:00:00,2.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШЦ №4,июнь 2025г
2025-06-29 00:00:00,2.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШР №5,июнь 2025г
2025-06-30 00:00:00,1.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШР №1,июнь 2025г
2025-06-30 00:00:00,1.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШЦ №2,июнь 2025г
2025-06-30 00:00:00,1.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШР №3,июнь 2025г
2025-06-30 00:00:00,1.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШЦ №4,июнь 2025г
2025-06-30 00:00:00,1.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШР №5,июнь 2025г
2025-06-30 00:00:00,2.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШР №1,июнь 2025г
2025-06-30 00:00:00,2.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШЦ №2,июнь 2025г
2025-06-30 00:00:00,2.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШР №3,июнь 2025г
2025-06-30 00:00:00,2.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШЦ №4,июнь 2025г
2025-06-30 00:00:00,2.0,Другие,Отключение ВЛ-35 КВТ,720.0,МШР №5,июнь 2025г
2025-09-01 00:00:00,2.0,Мех,сварочное работы,22.0,МШЦ №2,сентябрь 2025г   
2025-09-01 00:00:00,2.0,Мех,сварочное работы,24.0,МШЦ №4,сентябрь 2025г   
2025-09-01 00:00:00,2.0,Тех,шуровка,10.0,МШР №5,сентябрь 2025г   
2025-09-02 00:00:00,1.0,Тех,перегруз,12.0,МШР №1,сентябрь 2025г   
2025-09-02 00:00:00,2.0,Тех,перегруз,10.0,МШР №1,сентябрь 2025г   
2025-09-02 00:00:00,2.0,Мех,замена трубы на заг,416.0,МШЦ №2,сентябрь 2025г   
2025-09-03 00:00:00,1.0,Тех,перегруз,15.0,МШР №1,сентябрь 2025г   
2025-09-03 00:00:00,1.0,Тех,шуровка перегруз,31.0,МШР №3,сентябрь 2025г   
2025-09-04 00:00:00,1.0,Другие,отключение энергии ВЛ35кВт,27.0,МШР №1,сентябрь 2025г   
2025-09-04 00:00:00,1.0,Другие,отключение энергии ВЛ35кВт,28.0,МШЦ №2,сентябрь 2025г   
2025-09-04 00:00:00,1.0,Другие,отключение энергии ВЛ35кВт,30.0,МШР №3,сентябрь 2025г   
2025-09-04 00:00:00,1.0,Другие,отключение энергии ВЛ35кВт,33.0,МШЦ №4,сентябрь 2025г   
2025-09-04 00:00:00,1.0,Другие,отключение энергии ВЛ35кВт,37.0,МШР №5,сентябрь 2025г   
2025-09-06 00:00:00,1.0,Тех,перегруз,45.0,МШР №1,сентябрь 2025г   
2025-09-06 00:00:00,1.0,Тех,перегруз и шуровка,52.0,МШР №3,сентябрь 2025г   
2025-09-06 00:00:00,2.0,Тех,перегруз,20.0,МШР №1,сентябрь 2025г   
2025-09-06 00:00:00,2.0,Тех,перегруз и шуровка,10.0,МШР №3,сентябрь 2025г   
2025-09-06 00:00:00,2.0,Другие,нехватка эл энергии,685.0,МШР №5,сентябрь 2025г   
2025-09-07 00:00:00,1.0,Другие,нехватка эл энергии,720.0,МШР №5,сентябрь 2025г   
2025-09-07 00:00:00,2.0,Другие,нехватка эл энергии,720.0,МШР №5,сентябрь 2025г   
2025-09-08 00:00:00,1.0,Электрик,самопроизвольная остановка,8.0,МШР №1,сентябрь 2025г   
2025-09-08 00:00:00,1.0,Другие,отключение энергии ВЛ35кВт,85.0,МШР №1,сентябрь 2025г   
2025-09-08 00:00:00,1.0,Другие,отключение энергии ВЛ35кВт,85.0,МШЦ №2,сентябрь 2025г   
2025-09-08 00:00:00,1.0,Электрик,самопроизвольная остановка,55.0,МШР №3,сентябрь 2025г   
2025-09-08 00:00:00,1.0,Другие,отключение энергии ВЛ35кВт,85.0,МШР №3,сентябрь 2025г   
2025-09-08 00:00:00,1.0,Другие,отключение энергии ВЛ35кВт,85.0,МШЦ №4,сентябрь 2025г   
2025-09-08 00:00:00,1.0,Другие,нехватка эл энергии,720.0,МШР №5,сентябрь 2025г   
2025-09-08 00:00:00,2.0,Мех,РЕВИЗИЯ,160.0,МШР №1,сентябрь 2025г   
2025-09-08 00:00:00,2.0,Другие,отключение энергии ВЛ35кВт,20.0,МШР №1,сентябрь 2025г   
2025-09-08 00:00:00,2.0,Другие,отключение энергии ВЛ35кВт,13.0,МШЦ №2,сентябрь 2025г   
2025-09-08 00:00:00,2.0,Другие,отключение энергии ВЛ35кВт,20.0,МШР №3,сентябрь 2025г   
2025-09-08 00:00:00,2.0,Другие,отключение энергии ВЛ35кВт,22.0,МШЦ №4,сентябрь 2025г   
2025-09-08 00:00:00,2.0,Другие,нехватка эл энергии,720.0,МШР №5,сентябрь 2025г   
2025-09-09 00:00:00,1.0,Другие,нехватка эл энергии,720.0,МШР №5,сентябрь 2025г   
2025-09-09 00:00:00,2.0,Тех,перегруз и шуровка,11.0,МШР №3,сентябрь 2025г   
2025-09-09 00:00:00,2.0,Другие,нехватка эл энергии,720.0,МШР №5,сентябрь 2025г   
2025-09-10 00:00:00,1.0,Другие,нехватка эл энергии,720.0,МШР №5,сентябрь 2025г   
2025-09-10 00:00:00,2.0,Другие,нехватка эл энергии,720.0,МШР №5,сентябрь 2025г   
2025-09-11 00:00:00,1.0,Другие,нехватка эл энергии,720.0,МШР №5,сентябрь 2025г   
2025-09-11 00:00:00,2.0,Другие,нехватка эл энергии,720.0,МШР №5,сентябрь 2025г   
2025-09-12 00:00:00,1.0,Мех,ППР,90.0,МШЦ №4,сентябрь 2025г   
2025-09-12 00:00:00,1.0,Другие,нехватка эл энергии,720.0,МШР №5,сентябрь 2025г   
2025-09-12 00:00:00,2.0,Другие,отключение энергии ВЛ35кВт,154.0,МШР №1,сентябрь 2025г   
2025-09-12 00:00:00,2.0,Другие,отключение энергии ВЛ35кВт,139.0,МШЦ №2,сентябрь 2025г   
2025-09-12 00:00:00,2.0,Другие,отключение энергии ВЛ35кВт,148.0,МШР №3,сентябрь 2025г   
2025-09-12 00:00:00,2.0,Мех,ППР,720.0,МШЦ №4,сентябрь 2025г   
2025-09-12 00:00:00,2.0,Другие,нехватка эл энергии,720.0,МШР №5,сентябрь 2025г   
2025-09-13 00:00:00,1.0,Тех,шуровка,11.0,МШР №1,сентябрь 2025г   
2025-09-13 00:00:00,1.0,Другие,отключение энергии ВЛ35кВт,30.0,МШР №1,сентябрь 2025г   
2025-09-13 00:00:00,1.0,Другие,отключение энергии ВЛ35кВт,30.0,МШЦ №2,сентябрь 2025г   
2025-09-13 00:00:00,1.0,Другие,отключение энергии ВЛ35кВт,15.0,МШР №3,сентябрь 2025г   
2025-09-13 00:00:00,1.0,Мех,ППР,720.0,МШЦ №4,сентябрь 2025г   
2025-09-13 00:00:00,1.0,Другие,нехватка эл энергии,720.0,МШР №5,сентябрь 2025г   
2025-09-13 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-13 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-13 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-13 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-13 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-14 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-14 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-14 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-14 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-14 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-14 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-14 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-14 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-14 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-14 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-15 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-15 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-15 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-15 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-15 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-15 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-15 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-15 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-15 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-15 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-16 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-16 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-16 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-16 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-16 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-16 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-16 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-16 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-16 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-16 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-17 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-17 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-17 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-17 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-17 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-17 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-17 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-17 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-17 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-17 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-18 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-18 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-18 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-18 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-18 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-18 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-18 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-18 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-18 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-18 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-19 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-19 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-19 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-19 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-19 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-19 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-19 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-19 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-19 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-19 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-20 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-20 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-20 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-20 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-20 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-20 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-20 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-20 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-20 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-20 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-21 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-21 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-21 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-21 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-21 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-21 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-21 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-21 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-21 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-21 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-22 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-22 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-22 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-22 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-22 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-22 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-22 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-22 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-22 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-22 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-23 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-23 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-23 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-23 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-23 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-23 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-23 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-23 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-23 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-23 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-24 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-24 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-24 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-24 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-24 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-24 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-24 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-24 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-24 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-24 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-25 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-25 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-25 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-25 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-25 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-25 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-25 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-25 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-25 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-25 00:00:00,2.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-26 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №1,сентябрь 2025г   
2025-09-26 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №2,сентябрь 2025г   
2025-09-26 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №3,сентябрь 2025г   
2025-09-26 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШЦ №4,сентябрь 2025г   
2025-09-26 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,720.0,МШР №5,сентябрь 2025г   
2025-09-26 00:00:00,2.0,Другие,плановый ремонт на линии ВЛ220кВт КEGOC,429.0,МШР №1,сентябрь 2025г   
2025-09-26 00:00:00,2.0,Другие,плановый ремонт на линии ВЛ220кВт КEGOC,443.0,МШЦ №2,сентябрь 2025г   
2025-09-26 00:00:00,2.0,Другие,плановый ремонт на линии ВЛ220кВт КEGOC,433.0,МШР №3,сентябрь 2025г   
2025-09-26 00:00:00,2.0,Мех,ППР,720.0,МШЦ №4,сентябрь 2025г   
2025-09-26 00:00:00,2.0,Мех,ППР,241.0,МШР №5,сентябрь 2025г   
2025-09-26 00:00:00,2.0,Электрик,самопроизвольная остановка,48.0,МШР №5,сентябрь 2025г   
2025-09-26 00:00:00,2.0,Другие,плановый ремонт на линии ВЛ220кВт КEGOC,399.0,МШР №5,сентябрь 2025г   
2025-09-27 00:00:00,1.0,Тех,шуровка,5.0,МШР №3,сентябрь 2025г   
2025-09-27 00:00:00,1.0,Мех,ППР,720.0,МШЦ №4,сентябрь 2025г   
2025-09-27 00:00:00,2.0,Мех,ППР,720.0,МШЦ №4,сентябрь 2025г   
2025-09-28 00:00:00,1.0,Электрик,система возбуждения,16.0,МШР №3,сентябрь 2025г   
2025-09-28 00:00:00,1.0,Тех,переход бункера,15.0,МШР №3,сентябрь 2025г   
2025-09-28 00:00:00,1.0,Мех,ППР,720.0,МШЦ №4,сентябрь 2025г   
2025-09-28 00:00:00,1.0,Мех,ППР,720.0,МШР №5,сентябрь 2025г   
2025-09-28 00:00:00,2.0,Электрик,самопроизвольная остановка,39.0,МШР №1,сентябрь 2025г   
2025-09-28 00:00:00,2.0,Мех,ППР,720.0,МШЦ №4,сентябрь 2025г   
2025-09-28 00:00:00,2.0,Мех,ППР,240.0,МШР №5,сентябрь 2025г   
2025-09-29 00:00:00,1.0,Тех,переход бункера,5.0,МШР №3,сентябрь 2025г   
2025-09-29 00:00:00,1.0,Мех,ППР,720.0,МШЦ №4,сентябрь 2025г   
2025-09-29 00:00:00,1.0,Мех,подтяжка болтов,11.0,МШР №5,сентябрь 2025г   
2025-09-29 00:00:00,1.0,Электрик,самопроизвольная остановка,6.0,МШР №5,сентябрь 2025г   
2025-09-29 00:00:00,2.0,Мех,ППР,720.0,МШЦ №4,сентябрь 2025г   
2025-09-30 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,122.0,МШР №1,сентябрь 2025г   
2025-09-30 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,111.0,МШЦ №2,сентябрь 2025г   
2025-09-30 00:00:00,1.0,Мех,подтяжка болтов,15.0,МШР №3,сентябрь 2025г   
2025-09-30 00:00:00,1.0,Тех,переход бункера,13.0,МШР №3,сентябрь 2025г   
2025-09-30 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,116.0,МШР №3,сентябрь 2025г   
2025-09-30 00:00:00,1.0,Мех,ППР,720.0,МШЦ №4,сентябрь 2025г   
2025-09-30 00:00:00,1.0,Другие,отключение энергии ВЛ220кВт КEGOC,124.0,МШР №5,сентябрь 2025г   
2025-09-30 00:00:00,2.0,Электрик,замена блокауправления возбуждения,8.0,МШР №1,сентябрь 2025г   
2025-09-30 00:00:00,2.0,Электрик,замена блока управления возбуждения,36.0,МШР №3,сентябрь 2025г   
2025-09-30 00:00:00,2.0,Мех,ППР,720.0,МШЦ №4,сентябрь 2025г   
2025-10-01 00:00:00,1.0,Мех,ППР,720.0,МШЦ №4,октябрь 2025г
2025-10-01 00:00:00,2.0,Мех,ППР,720.0,МШЦ №4,октябрь 2025г
2025-10-01 00:00:00,2.0,Мех,подтяжка болтов,34.0,МШР №5,октябрь 2025г
2025-10-02 00:00:00,1.0,Мех,ППР,720.0,МШЦ №4,октябрь 2025г
