дата,смена,час,тип_данных,значение,агрегат
2026-01-02,2,17,плотность,64.0,мельница_4
2026-01-02,2,17,плотность,65.0,мельница_5
2026-01-02,2,17,слив_гидроциклон,43.0,ГЦ_1ст
2026-01-02,2,17,слив_гидроциклон,29.0,ГЦ_2ст
2026-01-02,2,17,сгуститель,2.0,сгуститель_1
2026-01-02,2,17,сгуститель,7.0,сгуститель_2
2026-01-02,2,17,классификатор,53.0,классификатор_1
2026-01-02,2,17,классификатор,49.0,классификатор_5
2026-01-02,2,17,ситовой_анализ,54.0,ГЦ_1ст
2026-01-02,2,17,ситовой_анализ,72.0,ГЦ_2ст
2026-01-02,2,17,производительность,30.0,мельница_1
2026-01-02,2,17,производительность,0.0,мельница_2
2026-01-02,2,17,производительность,0.0,мельница_3
2026-01-02,2,17,производительность,35.0,мельница_4
2026-01-02,2,17,производительность,11.399,мельница_5
2026-01-02,2,17,производительность,76.399,всего
2026-01-02,2,17,выпуск_мкр,1.0,МКР
2026-01-02,2,18,производительность,40.4,мельница_1
2026-01-02,2,18,производительность,0.0,мельница_2
2026-01-02,2,18,производительность,0.0,мельница_3
2026-01-02,2,18,производительность,36.0,мельница_4
2026-01-02,2,18,производительность,9.273,мельница_5
2026-01-02,2,18,производительность,85.673,всего
2026-01-02,2,18,выпуск_мкр,2.0,МКР
2026-01-02,2,19,производительность,41.6,мельница_1
2026-01-02,2,19,производительность,0.0,мельница_2
2026-01-02,2,19,производительность,0.0,мельница_3
2026-01-02,2,19,производительность,36.0,мельница_4
2026-01-02,2,19,производительность,12.819,мельница_5
2026-01-02,2,19,производительность,90.419,всего
2026-01-02,2,20,производительность,39.8,мельница_1
2026-01-02,2,20,производительность,0.0,мельница_2
2026-01-02,2,20,производительность,0.0,мельница_3
2026-01-02,2,20,производительность,35.0,мельница_4
2026-01-02,2,20,производительность,13.307,мельница_5
2026-01-02,2,20,производительность,88.107,всего
2026-01-02,2,20,выпуск_мкр,2.0,МКР
2026-01-02,2,среднее,плотность_ср,68.0,мельница_1
2026-01-02,2,среднее,плотность_ср,57.5,мельница_2
2026-01-02,2,среднее,плотность_ср,63.0,мельница_4
2026-01-02,2,среднее,плотность_ср,65.0,мельница_5
2026-01-02,2,среднее,слив_гидроциклон_ср,44.5,ГЦ_1ст
2026-01-02,2,среднее,слив_гидроциклон_ср,30.5,ГЦ_2ст
2026-01-02,2,среднее,производительность_итого,1017.516,всего
2026-01-02,2,,счетчик_начало,9.0,мельница_1
2026-01-02,2,,счетчик_конец,511610.7,мельница_1
2026-01-02,2,,переработка,512074.7,мельница_1
2026-01-02,2,,счетчик_начало,10.0,мельница_2
2026-01-02,2,,счетчик_конец,810050.111,мельница_2
2026-01-02,2,,переработка,810050.111,мельница_2
2026-01-02,2,,счетчик_начало,11.0,мельница_3
2026-01-02,2,,счетчик_конец,503328.0,мельница_3
2026-01-02,2,,переработка,503746.0,мельница_3
2026-01-02,2,,счетчик_начало,12.0,мельница_4
2026-01-02,2,,счетчик_конец,375.175,мельница_4
2026-01-02,2,,переработка,510.69100000000003,мельница_4
2026-01-02,2,,счетчик_начало,13.0,мельница_5
2026-01-02,2,,счетчик_начало,14.0,мельница_6
2026-01-02,2,,загрузка_шаров_диаметр,60.0,мельница_1
2026-01-02,2,,загрузка_шаров_вес,0.15,мельница_1
2026-01-02,2,,загрузка_шаров_примечание,новые,мельница_1
2026-01-02,2,,загрузка_шаров_диаметр,30.0,мельница_2
2026-01-02,2,,загрузка_шаров_вес,0.15,мельница_2
2026-01-02,2,,загрузка_шаров_примечание,новые,мельница_2
2026-01-02,2,,загрузка_шаров_диаметр,60.0,мельница_4
2026-01-02,2,,загрузка_шаров_вес,0.15,мельница_4
2026-01-02,2,,загрузка_шаров_примечание,новые,мельница_4
2026-01-02,2,,загрузка_шаров_диаметр,60.0,мельница_5
2026-01-02,2,,загрузка_шаров_вес,0.15,мельница_5
2026-01-02,2,,загрузка_шаров_примечание,новые,мельница_5
2026-01-02,2,,простой_начало,08:00:00,мельница_3
2026-01-02,2,,простой_конец,20:00:00,мельница_3
2026-01-02,2,,простой_длительность,12 часов,мельница_3
2026-01-02,2,,простой_причина,МШР стоит - ППР.,мельница_3
2026-01-02,2,,мкр_остаток_начало,99.0,МКР
2026-01-02,2,,мкр_выпуск,12.0,МКР
2026-01-02,2,,мкр_отгружено,56.0,МКР
2026-01-02,2,,мкр_остаток_конец,55.0,МКР
2026-01-02,2,21:00,ph,9.65,ГЦ_1
2026-01-02,2,23:00,ph,9.95,ГЦ_1
2026-01-02,2,03:00,ph,10.56,ГЦ_1
2026-01-02,2,05:00,ph,10.78,ГЦ_1
2026-01-02,2,07:00,ph,10.0,ГЦ_1
2026-01-02,2,среднее,ph_ср,10.14,ГЦ_1
2026-01-03,1,21,производительность,40.8,мельница_1
2026-01-03,1,21,производительность,0.0,мельница_2
2026-01-03,1,21,производительность,0.0,мельница_3
2026-01-03,1,21,производительность,34.0,мельница_4
2026-01-03,1,21,производительность,12.05,мельница_5
2026-01-03,1,21,производительность,86.85,всего
2026-01-03,1,22,производительность,42.2,мельница_1
2026-01-03,1,22,производительность,0.0,мельница_2
2026-01-03,1,22,производительность,0.0,мельница_3
2026-01-03,1,22,производительность,35.0,мельница_4
2026-01-03,1,22,производительность,13.804,мельница_5
2026-01-03,1,22,производительность,91.004,всего
2026-01-03,1,22,выпуск_мкр,2.0,МКР
2026-01-03,1,23,производительность,41.2,мельница_1
2026-01-03,1,23,производительность,0.0,мельница_2
2026-01-03,1,23,производительность,0.0,мельница_3
2026-01-03,1,23,производительность,34.0,мельница_4
2026-01-03,1,23,производительность,13.508,мельница_5
2026-01-03,1,23,производительность,88.708,всего
2026-01-03,1,23,выпуск_мкр,3.0,МКР
2026-01-03,1,24,плотность,71.0,мельница_1
2026-01-03,1,24,плотность,59.0,мельница_2
2026-01-03,1,24,плотность,65.0,мельница_4
2026-01-03,1,24,плотность,65.0,мельница_5
2026-01-03,1,24,слив_гидроциклон,44.0,ГЦ_1ст
2026-01-03,1,24,слив_гидроциклон,27.0,ГЦ_2ст
2026-01-03,1,24,классификатор,59.0,классификатор_1
2026-01-03,1,24,классификатор,51.0,классификатор_5
2026-01-03,1,24,ситовой_анализ,56.0,ГЦ_1ст
2026-01-03,1,24,ситовой_анализ,74.0,ГЦ_2ст
2026-01-03,1,24,производительность,42.8,мельница_1
2026-01-03,1,24,производительность,0.0,мельница_2
2026-01-03,1,24,производительность,0.0,мельница_3
2026-01-03,1,24,производительность,34.0,мельница_4
2026-01-03,1,24,производительность,13.266,мельница_5
2026-01-03,1,24,производительность,90.066,всего
2026-01-03,1,24,выпуск_мкр,1.0,МКР
2026-01-03,1,1,производительность,39.9,мельница_1
2026-01-03,1,1,производительность,0.0,мельница_2
2026-01-03,1,1,производительность,0.0,мельница_3
2026-01-03,1,1,производительность,35.0,мельница_4
2026-01-03,1,1,производительность,12.587,мельница_5
2026-01-03,1,1,производительность,87.48700000000001,всего
2026-01-03,1,2,производительность,39.7,мельница_1
2026-01-03,1,2,производительность,0.0,мельница_2
2026-01-03,1,2,производительность,0.0,мельница_3
2026-01-03,1,2,производительность,33.0,мельница_4
